socks5://70.166.65.160:4145,US,Unknown
socks5://72.223.188.67:4145,US,Unknown
socks5://174.138.61.184:1080,US,Clifton
socks5://205.185.113.92:1080,US,Unknown
socks5://104.219.236.127:1080,US,
socks5://152.53.171.242:19369,US,Unknown
socks5://152.53.171.242:58245,US,Unknown
socks5://152.53.171.242:59001,US,Unknown
socks5://36.255.98.180:4090,US,Unknown
socks5://36.255.98.165:4038,US,Unknown
socks5://62.60.131.189:4480,US,Unknown
socks5://152.53.171.242:11405,US,Unknown
socks5://152.53.171.242:31966,US,Unknown
socks5://36.255.98.167:7501,US,Unknown
socks5://36.255.98.163:4360,US,Unknown
socks5://62.60.131.197:6070,US,Unknown
socks5://36.255.98.180:4121,US,Unknown
socks5://62.60.131.185:5960,US,Unknown
socks5://62.60.131.179:5627,US,Unknown
socks5://62.60.131.203:9020,US,Unknown
socks5://62.60.131.191:8889,US,Unknown
socks5://36.255.98.153:9813,US,Unknown
socks5://36.255.98.151:4469,US,Unknown
socks5://62.60.131.185:5240,US,Unknown
socks5://62.60.131.194:7830,US,Unknown
socks5://36.255.98.181:4010,US,Unknown
socks5://36.255.98.169:4153,US,Unknown
socks5://36.255.98.176:32265,US,Unknown
socks5://36.255.98.182:4073,US,Unknown
socks5://36.255.98.162:4182,US,Unknown
socks5://36.255.98.168:13609,US,Unknown
socks5://152.53.171.242:50439,US,Unknown
socks5://152.53.171.242:13123,US,Unknown
socks5://152.53.171.242:30009,US,Unknown
socks5://152.53.171.242:19189,US,Unknown
socks5://152.53.171.242:44717,US,Unknown
socks5://62.60.131.183:9112,US,Unknown
socks5://152.53.171.242:12903,US,Unknown
socks5://152.53.171.242:19331,US,Unknown
socks5://152.53.171.242:19571,US,Unknown
socks5://152.53.171.242:10222,US,Unknown
socks5://152.53.171.242:54731,US,Unknown
socks5://152.53.171.242:10846,US,Unknown
socks5://152.53.171.242:22129,US,Unknown
socks5://62.60.131.188:9812,US,Unknown
socks5://36.255.98.169:8118,US,Unknown
socks5://62.60.131.194:9320,US,Unknown
socks5://152.53.171.242:30283,US,Unknown
socks5://152.53.171.242:52195,US,Unknown
socks5://62.60.131.189:4479,US,Unknown
socks5://152.53.171.242:35151,US,Unknown
socks5://152.53.171.242:48221,US,Unknown
socks5://152.53.171.242:10523,US,Unknown
socks5://62.60.131.188:5029,US,Unknown
socks5://36.255.98.169:31341,US,Unknown
socks5://36.255.98.176:4040,US,Unknown
socks5://62.60.131.197:5722,US,Unknown
socks5://62.60.131.189:6133,US,Unknown
socks5://62.60.131.183:7890,US,Unknown
socks5://36.255.98.152:6037,US,Unknown
socks5://62.60.131.188:4363,US,Unknown
socks5://152.53.171.242:38893,US,Unknown
socks5://62.60.131.180:5722,US,Unknown
socks5://36.255.98.153:8359,US,Unknown
socks5://62.60.131.194:4624,US,Unknown
socks5://62.60.131.197:7118,US,Unknown
socks5://62.60.131.197:5568,US,Unknown
socks5://36.255.98.160:5065,US,Unknown
socks4://184.185.2.12:4145,US,
socks4://98.170.57.241:4145,US,
socks4://68.71.243.14:4145,US,
socks4://216.68.128.121:4145,US,Cincinnati
socks4://72.207.109.5:4145,US,San Diego
socks4://184.181.178.33:4145,US,
socks4://98.190.239.3:4145,US,Wichita
socks4://198.177.254.157:4145,US,
socks4://184.182.240.12:4145,US,Phoenix
socks4://72.223.188.92:4145,US,Mesa
socks4://98.178.72.30:4145,US,
socks4://184.182.240.211:4145,US,Phoenix
socks4://192.163.200.82:17071,US,Unknown
socks4://98.191.0.47:4145,US,Tempe
socks4://72.207.113.97:4145,US,Unknown
socks4://162.255.110.52:5678,US,Unknown
http://74.103.66.15:443,US,Unknown
http://167.99.124.118:443,US,Unknown
http://207.178.166.187:443,US,Unknown
http://34.68.168.129:443,US,Unknown
http://138.199.35.215:9002,US,Unknown
http://138.199.35.214:9002,US,Unknown
http://138.199.35.213:9002,US,Unknown
http://138.199.35.212:9002,US,Unknown
http://138.199.35.208:9002,US,Unknown
http://138.199.35.205:9002,US,Unknown
http://138.199.35.204:9002,US,Unknown
http://138.199.35.203:9002,US,Unknown
http://138.199.35.201:9002,US,Unknown
http://138.199.35.200:9002,US,Unknown
http://138.199.35.198:9002,US,Unknown
http://138.199.35.197:9002,US,Unknown
http://138.199.35.196:9002,US,Unknown
http://138.199.35.195:9002,US,Unknown
http://138.199.35.199:9002,US,Unknown
http://138.199.35.217:9002,US,Unknown
http://167.71.166.28:8443,US,Unknown
http://156.146.59.28:9002,US,Unknown
http://156.146.59.29:9002,US,Unknown
http://156.146.59.50:9002,US,Unknown
http://162.243.95.8:443,US,Unknown
http://156.146.59.8:9002,US,Unknown
