socks5://110.235.252.146:1080,KH,Unknown
socks5://62.60.131.185:4351,KH,Unknown
http://103.118.46.174:8080,KH,Unknown
http://103.118.46.61:8080,KH,Unknown
http://103.216.50.11:8080,KH,Unknown
http://203.95.199.7:8080,KH,Unknown
http://103.63.190.72:8080,KH,Phnom Penh
http://103.118.46.176:8080,KH,Unknown
http://49.156.44.116:8080,KH,Unknown
http://103.118.47.205:8080,KH,Unknown
http://110.74.215.171:8080,KH,Unknown
http://203.95.199.159:8080,KH,Unknown
http://203.95.196.154:8080,KH,Unknown
http://203.95.198.156:8080,KH,Unknown
http://203.95.196.29:8080,KH,Unknown
http://203.95.198.113:8080,KH,Unknown
http://50.114.33.107:8080,KH,Unknown
http://203.95.198.186:8080,KH,Unknown
socks5://124.248.177.43:1080,KH,Phnom Penh
socks5://124.248.177.91:1080,KH,Phnom Penh
socks5://202.62.50.222:1080,KH,Phnom Penh
