socks5://202.72.232.121:1080,BD,Unknown
socks5://103.218.137.94:55555,BD,Unknown
socks4://202.40.179.18:4145,BD,Unknown
socks4://103.166.39.145:3629,BD,Unknown
http://103.10.55.137:8664,BD,Unknown
http://103.129.202.210:8070,BD,Unknown
http://103.125.31.222:80,BD,Unknown
http://202.191.127.9:1121,BD,Unknown
http://115.127.31.66:8080,BD,Unknown
http://103.119.101.59:8080,BD,Unknown
http://114.31.8.202:2024,BD,Unknown
http://103.251.232.15:8090,BD,Unknown
http://119.18.144.5:4126,BD,Unknown
http://59.153.18.142:20909,BD,Unknown
http://59.153.19.2:20909,BD,Unknown
http://59.153.19.34:20909,BD,Unknown
http://59.153.17.46:20909,BD,Unknown
http://59.153.16.167:20909,BD,Unknown
http://27.147.245.189:7735,BD,Unknown
http://27.147.155.66:9108,BD,Unknown
http://72.10.164.178:11651,BD,Unknown
