socks4://185.132.1.221:4145,UA,Unknown
socks4://178.210.130.89:5678,UA,Unknown
http://31.148.207.153:80,UA,Unknown
http://91.241.217.58:9090,UA,Unknown
http://46.185.34.136:8187,UA,Unknown
http://176.101.220.90:8090,UA,Unknown
http://91.236.156.30:8282,UA,Unknown
http://91.199.45.219:3128,UA,Unknown
http://91.201.177.216:8080,UA,Unknown
http://91.238.105.64:2024,UA,Unknown
http://91.238.104.172:2024,UA,Unknown
http://91.238.104.171:2023,UA,Unknown
http://91.238.104.155:2023,UA,Unknown
socks4://91.247.92.63:5678,UA,Kharkiv
