socks5://138.199.25.13:3901,SG,Unknown
socks5://146.235.19.84:10819,SG,Unknown
socks5://213.35.110.67:10801,SG,Unknown
socks5://23.249.27.167:10808,SG,Unknown
http://128.199.207.200:443,SG,Unknown
http://51.79.173.71:443,SG,Unknown
http://154.26.139.232:443,SG,Unknown
http://128.199.195.19:8888,SG,Unknown
http://23.106.249.54:6550,SG,Unknown
http://23.106.249.52:2569,SG,Unknown
http://165.225.113.220:11734,SG,Unknown
http://165.225.113.220:11263,SG,Unknown
http://165.225.113.220:11706,SG,Unknown
http://165.225.113.220:11741,SG,Unknown
http://165.225.113.220:11749,SG,Unknown
http://165.225.113.220:11692,SG,Unknown
http://165.225.113.220:11480,SG,Unknown
http://165.225.113.220:11644,SG,Unknown
http://165.225.113.220:11698,SG,Unknown
http://165.225.113.220:11745,SG,Unknown
http://165.225.113.220:11656,SG,Unknown
http://165.225.113.220:11011,SG,Unknown
http://165.225.113.220:11719,SG,Unknown
http://165.225.113.220:11727,SG,Unknown
http://97.74.87.226:80,SG,Unknown
http://103.210.22.17:3128,SG,Unknown
http://158.178.243.225:443,SG,Unknown
http://34.1.133.104:3128,SG,Unknown
socks4://23.249.27.167:10808,SG,Singapore
http://188.239.43.6:80,SG,Singapore
http://206.238.237.254:80,SG,Singapore
http://8.219.77.141:80,SG,
