socks5://62.60.131.180:11277,CL,Unknown
socks5://36.255.98.184:4181,CL,Unknown
socks4://190.13.147.241:5678,CL,Unknown
http://152.230.215.123:443,CL,Unknown
http://186.67.94.10:999,CL,Unknown
http://200.54.22.74:8080,CL,Unknown
http://200.39.139.65:999,CL,Unknown
http://200.95.184.50:999,CL,Unknown
http://45.181.121.57:999,CL,Unknown
http://186.156.147.243:999,CL,Unknown
http://45.180.26.1:999,CL,Unknown
http://38.7.206.186:999,CL,Unknown
http://204.199.140.27:999,CL,Unknown
http://152.230.215.123:80,CL,Santiago
